Shoebuy,Peppergate F,20170714,0,ALG-148_36,693016609154,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-148_37,693016609161,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-148_38,693016609178,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-148_39,693016609185,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-148_40,693016609192,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-148_41,693016609208,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-148_42,693016609215,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-148_43,693016609222,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-324_34,693016562602,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,3,ALG-324_35,693016562619,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,23,ALG-324_36,693016562626,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,13,ALG-324_37,693016562633,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,34,ALG-324_38,693016562640,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,44,ALG-324_39,693016562657,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-324_40,693016562664,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,3,ALG-324_41,693016562671,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-324_42,693016562688,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-324_43,693016562695,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-372_34,693016585274,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,3,ALG-372_35,693016585281,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-372_36,693016585298,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,4,ALG-372_37,693016585304,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,25,ALG-372_38,693016585311,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,33,ALG-372_39,693016585328,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,16,ALG-372_40,693016585335,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,6,ALG-372_41,693016585342,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-372_42,693016585359,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-372_43,693016585366,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-422_34,693016569502,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,20,ALG-422_35,693016569519,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,61,ALG-422_36,693016569526,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,139,ALG-422_37,693016569533,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,174,ALG-422_38,693016569540,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,199,ALG-422_39,693016569557,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,123,ALG-422_40,693016569564,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,77,ALG-422_41,693016569571,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,10,ALG-422_42,693016569588,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-422_43,693016569595,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-425_34,693016570003,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,14,ALG-425_35,693016570010,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,31,ALG-425_36,693016570027,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,54,ALG-425_37,693016570034,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,77,ALG-425_38,693016570041,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,101,ALG-425_39,693016570058,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,67,ALG-425_40,693016570065,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,34,ALG-425_41,693016570072,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,13,ALG-425_42,693016570089,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-425_43,693016570096,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-429_34,693016569908,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,15,ALG-429_35,693016569915,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,45,ALG-429_36,693016569922,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,29,ALG-429_37,693016569939,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,20,ALG-429_38,693016569946,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,9,ALG-429_39,693016569953,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,23,ALG-429_40,693016569960,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,13,ALG-429_41,693016569977,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-429_42,693016569984,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-429_43,693016569991,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-435_35,693016609345,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-435_36,693016609352,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-435_37,693016609369,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-435_38,693016609376,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-435_39,693016609383,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-435_40,693016609390,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-435_41,693016609406,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-435_42,693016609413,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-435_43,693016609420,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,43,ALG-531_35,693016266128,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,110,ALG-531_36,693016266135,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,205,ALG-531_37,693016266142,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,216,ALG-531_38,693016266159,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,326,ALG-531_39,693016266166,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,255,ALG-531_40,693016266173,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,158,ALG-531_41,693016266180,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,66,ALG-531_42,693016266197,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,25,ALG-532_35,693016266203,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,10,ALG-532_36,693016266210,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-532_37,693016266227,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-532_38,693016266234,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,2,ALG-532_39,693016266241,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-532_40,693016266258,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-532_41,693016266265,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-532_42,693016266272,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-542_34,693016533084,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,21,ALG-542_35,693016533091,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,23,ALG-542_36,693016533107,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-542_37,693016533114,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,67,ALG-542_38,693016533121,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-542_39,693016533138,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-542_40,693016533145,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,17,ALG-542_41,693016533152,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,11,ALG-542_42,693016533169,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-542_43,693016533176,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,17,ALG-570_35,693016609048,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,21,ALG-570_36,693016609055,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,46,ALG-570_37,693016609062,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,55,ALG-570_38,693016609079,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,42,ALG-570_39,693016609086,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,24,ALG-570_40,693016609093,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,12,ALG-570_41,693016609109,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-570_42,693016609116,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-570_43,693016609123,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-575_34,693016569700,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,12,ALG-575_35,693016569717,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,28,ALG-575_36,693016569724,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,59,ALG-575_37,693016569731,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,58,ALG-575_38,693016569748,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,71,ALG-575_39,693016569755,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,60,ALG-575_40,693016569762,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,49,ALG-575_41,693016569779,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,30,ALG-575_42,693016569786,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-575_43,693016569793,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,30,ALG-601_35,693016214464,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,2,ALG-601_36,693016208494,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,11,ALG-601_37,693016208500,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,3,ALG-601_38,693016208517,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,68,ALG-601_39,693016208524,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-601_40,693016208531,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-601_41,693016208548,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-601_42,693016208555,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-631_35,693016272846,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-631_36,693016272853,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-631_37,693016272860,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-631_38,693016272877,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-631_39,693016272884,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-631_40,693016272891,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-631_41,693016272907,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-631_42,693016272914,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-640_35,693016609246,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,18,ALG-640_36,693016609253,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,32,ALG-640_37,693016609260,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,62,ALG-640_38,693016609277,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,39,ALG-640_39,693016609284,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,5,ALG-640_40,693016609291,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,7,ALG-640_41,693016609307,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-640_42,693016609314,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-640_43,693016609321,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-644_34,693016519781,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,7,ALG-644_35,693016519798,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,8,ALG-644_36,693016519804,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,16,ALG-644_37,693016519811,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,27,ALG-644_38,693016519828,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,41,ALG-644_39,693016519835,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,37,ALG-644_40,693016519842,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,19,ALG-644_41,693016519859,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-644_42,693016519866,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-644_43,693016519873,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-686_34,693016585571,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,11,ALG-686_35,693016585588,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,39,ALG-686_36,693016585595,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,95,ALG-686_37,693016585601,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,138,ALG-686_38,693016585618,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,152,ALG-686_39,693016585625,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,113,ALG-686_40,693016585632,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,76,ALG-686_41,693016585649,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,32,ALG-686_42,693016585656,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-686_43,693016585663,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-719_34,693016569809,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,6,ALG-719_35,693016569816,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-719_36,693016569823,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,38,ALG-719_37,693016569830,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,45,ALG-719_38,693016569847,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,46,ALG-719_39,693016569854,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,65,ALG-719_40,693016569861,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,22,ALG-719_41,693016569878,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-719_42,693016569885,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-719_43,693016569892,N,,54.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-998_34,693016543984,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,30,ALG-998_35,693016543991,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,77,ALG-998_36,693016544004,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,177,ALG-998_37,693016544011,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,295,ALG-998_38,693016544028,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,307,ALG-998_39,693016544035,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,244,ALG-998_40,693016544042,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,201,ALG-998_41,693016544059,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,157,ALG-998_42,693016544066,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-998_43,693016544073,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-998G_34,693016581566,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,30,ALG-998G_35,693016581573,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,69,ALG-998G_36,693016581580,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,214,ALG-998G_37,693016581597,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,317,ALG-998G_38,693016581603,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,406,ALG-998G_39,693016581610,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,335,ALG-998G_40,693016581627,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,282,ALG-998G_41,693016581634,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,167,ALG-998G_42,693016581641,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-998G_43,693016581658,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-998GW_34,693016584673,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-998GW_35,693016584680,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,88,ALG-998GW_36,693016584697,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,161,ALG-998GW_37,693016584703,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,305,ALG-998GW_38,693016584710,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,343,ALG-998GW_39,693016584727,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,247,ALG-998GW_40,693016584734,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,167,ALG-998GW_41,693016584741,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,31,ALG-998GW_42,693016584758,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-998GW_43,693016584765,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-998W_35,693016502349,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,39,ALG-998W_36,693016502356,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,65,ALG-998W_37,693016502363,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,104,ALG-998W_38,693016502370,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,96,ALG-998W_39,693016502387,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,191,ALG-998W_40,693016502394,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,48,ALG-998W_41,693016502400,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-998W_42,693016502417,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,96,ALG-999_35,693016299843,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-999_36,693016299850,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,190,ALG-999_37,693016299867,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,882,ALG-999_38,693016299874,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,1314,ALG-999_39,693016299881,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,1207,ALG-999_40,693016299898,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,1744,ALG-999_41,693016299904,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,2004,ALG-999_42,693016299911,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-999_34,693016299836,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,256,ALG-999_43,693016319527,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,5,ALG-999G_34,693016531783,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,26,ALG-999G_35,693016531790,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,106,ALG-999G_36,693016531806,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,449,ALG-999G_37,693016531813,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,616,ALG-999G_38,693016531820,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,450,ALG-999G_39,693016531837,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,366,ALG-999G_40,693016531844,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,334,ALG-999G_41,693016531851,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,281,ALG-999G_42,693016531868,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,18,ALG-999G_43,693016531875,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,3,ALG-999GW_34,693016531882,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-999GW_35,693016531899,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,84,ALG-999GW_36,693016531905,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,229,ALG-999GW_37,693016531912,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,308,ALG-999GW_38,693016531929,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,303,ALG-999GW_39,693016531936,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,265,ALG-999GW_40,693016531943,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,201,ALG-999GW_41,693016531950,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,160,ALG-999GW_42,693016531967,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,61,ALG-999GW_43,693016531974,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,373,ALG-999W_35,693016299928,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,1569,ALG-999W_36,693016299935,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,2697,ALG-999W_37,693016299942,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,4375,ALG-999W_38,693016299959,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,4165,ALG-999W_39,693016299966,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,3478,ALG-999W_40,693016299973,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,2404,ALG-999W_41,693016299980,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,2435,ALG-999W_42,693016299997,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-999W_34,693016502325,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,276,ALG-999W_43,693016319534,N,,9.50,,,,,,,
Shoebuy,Peppergate F,20170714,19,ALG-ALL-413_35,693016611140,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,41,ALG-ALL-413_36,693016611157,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,75,ALG-ALL-413_37,693016611164,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,67,ALG-ALL-413_38,693016611171,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,62,ALG-ALL-413_39,693016611188,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,31,ALG-ALL-413_40,693016611195,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,8,ALG-ALL-413_41,693016611201,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-ALL-413_42,693016611218,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-ALL-413_43,693016611225,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-ALL-431_34,693016491285,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,9,ALG-ALL-431_35,693016491292,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,20,ALG-ALL-431_36,693016491308,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,55,ALG-ALL-431_37,693016491315,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,108,ALG-ALL-431_38,693016491322,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,94,ALG-ALL-431_39,693016491339,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,82,ALG-ALL-431_40,693016491346,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,70,ALG-ALL-431_41,693016491353,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,40,ALG-ALL-431_42,693016491360,N,,59.50,,,,,,,
Shoebuy,Peppergate F,20170714,0,ALG-ALL-431_43,693016491377,N,,59.50,,,,,,,
