ItemNo,UPCcode,Current_Quantity_Available
ALG-998,693016544004,77
ALG-998,693016544011,177
ALG-998,693016544028,296
ALG-998,693016544035,307
ALG-998,693016544042,246
ALG-998,693016544059,201
ALG-998,693016544066,159
ALG-998,693016544073,0
ALG-998G,693016581566,0
ALG-998G,693016581573,30
ALG-998G,693016581580,70
ALG-998G,693016581597,214
ALG-998G,693016581603,317
ALG-998G,693016581610,406
ALG-998G,693016581627,335
ALG-998G,693016581634,283
ALG-998G,693016581641,167
ALG-998G,693016581658,0
ALG-998GW,693016584673,0
ALG-998GW,693016584680,0
ALG-998GW,693016584697,88
ALG-998GW,693016584703,161
ALG-998GW,693016584710,305
ALG-998GW,693016584727,343
ALG-998GW,693016584734,247
ALG-998GW,693016584741,167
ALG-998GW,693016584758,31
ALG-998GW,693016584765,0
ALG-998W,693016502349,0
ALG-998W,693016502356,41
ALG-998W,693016502363,65
ALG-998W,693016502370,105
ALG-998W,693016502387,98
ALG-998W,693016502394,191
ALG-998W,693016502400,48
ALG-998W,693016502417,0
ALG-999,693016299843,108
ALG-999,693016299850,17
ALG-999,693016299867,268
ALG-999,693016299874,1005
ALG-999,693016299881,1439
ALG-999,693016299898,1309
ALG-999,693016299904,1779
ALG-999,693016299911,2016
ALG-999,693016299836,0
ALG-999,693016319527,257
ALG-999G,693016531783,6
ALG-999G,693016531790,39
ALG-999G,693016531806,122
ALG-999G,693016531813,465
ALG-999G,693016531820,647
ALG-999G,693016531837,478
ALG-999G,693016531844,398
ALG-999G,693016531851,351
ALG-999G,693016531868,288
ALG-999G,693016531875,18
ALG-999GW,693016531882,2
ALG-999GW,693016531899,0
ALG-999GW,693016531905,87
ALG-999GW,693016531912,240
ALG-999GW,693016531929,336
ALG-999GW,693016531936,321
ALG-999GW,693016531943,278
ALG-999GW,693016531950,207
ALG-999GW,693016531967,163
ALG-999GW,693016531974,61
ALG-999W,693016299928,379
ALG-999W,693016299935,1607
ALG-999W,693016299942,2737
ALG-999W,693016299959,4460
ALG-999W,693016299966,4244
ALG-999W,693016299973,3580
ALG-999W,693016299980,2492
ALG-999W,693016299997,2463
ALG-999W,693016502325,0
ALG-999W,693016319534,285
ALG-ALL-413,693016611140,19
ALG-ALL-413,693016611157,40
ALG-ALL-413,693016611164,75
ALG-ALL-413,693016611171,67
ALG-ALL-413,693016611188,62
ALG-ALL-413,693016611195,31
ALG-ALL-413,693016611201,8
ALG-ALL-413,693016611218,0
ALG-ALL-413,693016611225,0
ALG-ALL-431,693016491285,0
ALG-ALL-431,693016491292,10
ALG-ALL-431,693016491308,20
ALG-ALL-431,693016491315,60
ALG-ALL-431,693016491322,115
ALG-ALL-431,693016491339,101
ALG-ALL-431,693016491346,86
ALG-ALL-431,693016491353,74
ALG-ALL-431,693016491360,40
ALG-ALL-431,693016491377,0
ALG-ALL-571,693016293957,143
ALG-ALL-571,693016293964,89
ALG-ALL-571,693016293971,240
ALG-ALL-571,693016293988,294
ALG-ALL-571,693016293995,231
ALG-ALL-571,693016294008,130
ALG-ALL-571,693016294015,60
ALG-ALL-571,693016294022,20
ALG-ALL-574,693016548026,0
ALG-ALL-574,693016548033,7
ALG-ALL-574,693016548040,56
ALG-ALL-574,693016548057,85
ALG-ALL-574,693016548064,100
ALG-ALL-574,693016548071,123
ALG-ALL-574,693016548088,34
ALG-ALL-574,693016548095,9
ALG-ALL-574,693016548101,8
ALG-ALL-574,693016548118,0
ALG-ALL-576,693016571703,0
ALG-ALL-576,693016571710,15
ALG-ALL-576,693016571727,37
ALG-ALL-576,693016571734,71
ALG-ALL-576,693016571741,115
ALG-ALL-576,693016571758,112
ALG-ALL-576,693016571765,93
ALG-ALL-576,693016571772,54
ALG-ALL-576,693016571789,23
ALG-ALL-576,693016571796,0
ALG-ALL-640,693016611249,32
ALG-ALL-640,693016611256,64
ALG-ALL-640,693016611263,110
ALG-ALL-640,693016611270,115
ALG-ALL-640,693016611287,92
ALG-ALL-640,693016611294,40
ALG-ALL-640,693016611300,18
ALG-ALL-640,693016611317,0
ALG-ALL-640,693016611324,0
ALG-ALR-471,693016619566,0
ALG-ALR-471,693016619573,0
ALG-ALR-471,693016619580,0
ALG-ALR-471,693016619597,0
ALG-ALR-471,693016619603,0
ALG-ALR-471,693016619610,0
ALG-ALR-471,693016619627,0
ALG-ALR-471,693016619634,0
ALG-ALR-471,693016619641,0
ALG-ARI-147,693016619368,0
ALG-ARI-147,693016619375,0
ALG-ARI-147,693016619382,0
ALG-ARI-147,693016619399,0
ALG-ARI-147,693016619405,0
ALG-ARI-147,693016619412,0
ALG-ARI-147,693016619429,0
ALG-ARI-147,693016619436,0
ALG-ARI-147,693016619443,0
ALG-ARI-346,693016580668,0
ALG-ARI-346,693016580675,19
ALG-ARI-346,693016580682,60
ALG-ARI-346,693016580699,80
ALG-ARI-346,693016580705,113
ALG-ARI-346,693016580712,121
ALG-ARI-346,693016580729,92
ALG-ARI-346,693016580736,76
ALG-ARI-346,693016580743,34
ALG-ARI-346,693016580750,0
ALG-ARI-445,693016619467,0
ALG-ARI-445,693016619474,0
ALG-ARI-445,693016619481,0
ALG-ARI-445,693016619498,0
ALG-ARI-445,693016619504,0
ALG-ARI-445,693016619511,0
ALG-ARI-445,693016619528,0
ALG-ARI-445,693016619535,0
ALG-ARI-445,693016619542,0
ALG-ARI-471,693016626434,0
ALG-ARI-471,693016626441,0
ALG-ARI-471,693016626458,0
ALG-ARI-471,693016626465,0
ALG-ARI-471,693016626472,0
ALG-ARI-471,693016626489,0
ALG-ARI-471,693016626496,0
ALG-ARI-471,693016626502,0
ALG-ARI-471,693016626519,0
ALG-ARI-472,693016619665,0
ALG-ARI-472,693016619672,0
ALG-ARI-472,693016619689,0
ALG-ARI-472,693016619696,0
ALG-ARI-472,693016619702,0
ALG-ARI-472,693016619719,0
ALG-ARI-472,693016619726,0
ALG-ARI-472,693016619733,0
ALG-ARI-472,693016619740,0
ALG-ARI-601,693016580460,0
ALG-ARI-601,693016580477,7
ALG-ARI-601,693016580484,4
ALG-ARI-601,693016580491,0
ALG-ARI-601,693016580507,0
ALG-ARI-601,693016580514,5
ALG-ARI-601,693016580521,3
ALG-ARI-601,693016580538,0
ALG-ARI-601,693016580545,0
ALG-ARI-601,693016580552,0
ALG-ARI-882,693016580569,0
ALG-ARI-882,693016580576,12
ALG-ARI-882,693016580583,7
ALG-ARI-882,693016580590,29
ALG-ARI-882,693016580606,38
ALG-ARI-882,693016580613,27
ALG-ARI-882,693016580620,4
ALG-ARI-882,693016580637,0
ALG-ARI-882,693016580644,0
ALG-ARI-882,693016580651,0
ALG-AVA-101,693016291205,0
ALG-AVA-101,693016291212,0
ALG-AVA-101,693016291229,0
ALG-AVA-101,693016291236,0
ALG-AVA-101,693016291243,0
ALG-AVA-101,693016291250,0
ALG-AVA-101,693016291267,0
ALG-AVA-101,693016291274,0
ALG-AVA-601,693016291281,0
ALG-AVA-601,693016291298,0
ALG-AVA-601,693016291304,0
ALG-AVA-601,693016291311,0
ALG-AVA-601,693016291328,0
ALG-AVA-601,693016291335,0
ALG-AVA-601,693016291342,0
ALG-AVA-601,693016291359,0
ALG-AVR-601,693016291120,7
ALG-AVR-601,693016291137,16
ALG-AVR-601,693016291144,0
ALG-AVR-601,693016291151,0
ALG-AVR-601,693016291168,0
ALG-AVR-601,693016291175,0
ALG-AVR-601,693016291182,0
ALG-AVR-601,693016291199,0
ALG-BEL-101,693016288908,49
ALG-BEL-101,693016288915,171
ALG-BEL-101,693016288922,240
ALG-BEL-101,693016288939,331
ALG-BEL-101,693016288946,291
ALG-BEL-101,693016288953,164
ALG-BEL-101,693016288960,99
ALG-BEL-101,693016288977,108
ALG-BEL-139,693016586479,0
ALG-BEL-139,693016586486,8
ALG-BEL-139,693016586493,10
ALG-BEL-139,693016586509,25
ALG-BEL-139,693016586516,24
ALG-BEL-139,693016586523,54
ALG-BEL-139,693016586530,25
ALG-BEL-139,693016586547,9
ALG-BEL-139,693016586554,3
ALG-BEL-139,693016586561,0
ALG-BEL-180,693016289226,0
ALG-BEL-180,693016289233,0
ALG-BEL-180,693016289240,0
ALG-BEL-180,693016289257,0
ALG-BEL-180,693016289264,0
ALG-BEL-180,693016289271,0
ALG-BEL-180,693016289288,0
ALG-BEL-180,693016289295,0
ALG-BEL-316,693016572007,0
ALG-BEL-316,693016572014,32
ALG-BEL-316,693016572021,57
ALG-BEL-316,693016572038,67
ALG-BEL-316,693016572045,110
ALG-BEL-316,693016572052,74
ALG-BEL-316,693016572069,30
ALG-BEL-316,693016572076,19
ALG-BEL-316,693016572083,18
ALG-BEL-316,693016572090,0
ALG-BEL-442,693016586370,0
ALG-BEL-442,693016586387,10
ALG-BEL-442,693016586394,34
ALG-BEL-442,693016586400,90
ALG-BEL-442,693016586417,123
ALG-BEL-442,693016586424,125
ALG-BEL-442,693016586431,77
ALG-BEL-442,693016586448,55
ALG-BEL-442,693016586455,33
ALG-BEL-442,693016586462,0
ALG-BEL-453,693016611744,33
ALG-BEL-453,693016611751,42
ALG-BEL-453,693016611768,81
ALG-BEL-453,693016611775,76
ALG-BEL-453,693016611782,38
ALG-BEL-453,693016611799,12
ALG-BEL-453,693016611805,36
ALG-BEL-453,693016611812,0
ALG-BEL-453,693016611829,0
ALG-BEL-454,693016611843,30
ALG-BEL-454,693016611850,51
ALG-BEL-454,693016611867,84
ALG-BEL-454,693016611874,81
ALG-BEL-454,693016611881,47
ALG-BEL-454,693016611898,24
ALG-BEL-454,693016611904,36
ALG-BEL-454,693016611911,0
ALG-BEL-454,693016611928,0
ALG-BEL-521,693016571901,0
ALG-BEL-521,693016571918,15
ALG-BEL-521,693016571925,22
ALG-BEL-521,693016571932,95
ALG-BEL-521,693016571949,153
ALG-BEL-521,693016571956,154
ALG-BEL-521,693016571963,106
ALG-BEL-521,693016571970,65
ALG-BEL-521,693016571987,47
ALG-BEL-521,693016571994,0
ALG-BEL-640,693016611942,3
ALG-BEL-640,693016611959,13
ALG-BEL-640,693016611966,41
ALG-BEL-640,693016611973,45
ALG-BEL-640,693016611980,14
ALG-BEL-640,693016611997,4
ALG-BEL-640,693016612000,25
ALG-BEL-640,693016612017,0
ALG-BEL-640,693016612024,0
ALG-BEL-738,693016612048,18
ALG-BEL-738,693016612055,32
ALG-BEL-738,693016612062,56
ALG-BEL-738,693016612079,47
ALG-BEL-738,693016612086,21
ALG-BEL-738,693016612093,20
ALG-BEL-738,693016612109,24
ALG-BEL-738,693016612116,0
ALG-BEL-738,693016612123,0
ALG-BEL-780,693016586271,0
ALG-BEL-780,693016586288,24
ALG-BEL-780,693016586295,56
ALG-BEL-780,693016586301,104
ALG-BEL-780,693016586318,185
ALG-BEL-780,693016586325,171
ALG-BEL-780,693016586332,113
ALG-BEL-780,693016586349,68
ALG-BEL-780,693016586356,49
ALG-BEL-780,693016586363,0
ALG-CAR-485,693016593071,0
ALG-CAR-485,693016593088,24
ALG-CAR-485,693016593095,95
ALG-CAR-485,693016593101,291
ALG-CAR-485,693016593118,363
ALG-CAR-485,693016593125,354
ALG-CAR-485,693016593132,239
ALG-CAR-485,693016593149,123
ALG-CAR-485,693016593156,31
ALG-CAR-485,693016593163,0
ALG-CAR-601,693016496457,0
ALG-CAR-601,693016265152,0
ALG-CAR-601,693016265169,0
ALG-CAR-601,693016265176,0
ALG-CAR-601,693016265183,0
ALG-CAR-601,693016265190,0
ALG-CAR-601,693016265206,0
ALG-CAR-601,693016265213,0
ALG-CAR-601,693016265220,0
ALG-CAR-601,693016496464,0
ALG-CAR-882,693016592579,0
ALG-CAR-882,693016592586,12
ALG-CAR-882,693016592593,0
ALG-CAR-882,693016592609,51
ALG-CAR-882,693016592616,114
ALG-CAR-882,693016592623,86
ALG-CAR-882,693016592630,6
ALG-CAR-882,693016592647,0
ALG-CAR-882,693016592654,20
ALG-CAR-882,693016592661,0
ALG-CAT-577,693016612147,0
ALG-CAT-577,693016612154,0
ALG-CAT-577,693016612161,0
ALG-CAT-577,693016612178,0
ALG-CAT-577,693016612185,0
ALG-CAT-577,693016612192,0
ALG-CAT-577,693016612208,0
ALG-CAT-577,693016612215,0
ALG-CAT-577,693016612222,0
ALG-CAT-586,693016612246,0
ALG-CAT-586,693016612253,0
ALG-CAT-586,693016612260,0
ALG-CAT-586,693016612277,0
ALG-CAT-586,693016612284,0
ALG-CAT-586,693016612291,0
ALG-CAT-586,693016612307,0
ALG-CAT-586,693016612314,0
ALG-CAT-586,693016612321,0
ALG-CAT-739,693016612345,0
ALG-CAT-739,693016612352,0
ALG-CAT-739,693016612369,0
ALG-CAT-739,693016612376,0
ALG-CAT-739,693016612383,0
ALG-CAT-739,693016612390,0
ALG-CAT-739,693016612406,0
ALG-CAT-739,693016612413,0
ALG-CAT-739,693016612420,0
ALG-CIC-435,693016620968,0
ALG-CIC-435,693016620975,0
ALG-CIC-435,693016620982,0
ALG-CIC-435,693016620999,0
ALG-CIC-435,693016621002,0
ALG-CIC-435,693016621019,0
ALG-CIC-435,693016621026,0
ALG-CIC-435,693016621033,0
ALG-CIC-435,693016621040,0
ALG-CIC-489,693016621064,0
ALG-CIC-489,693016621071,0
ALG-CIC-489,693016621088,0
ALG-CIC-489,693016621095,0
ALG-CIC-489,693016621101,0
ALG-CIC-489,693016621118,0
ALG-CIC-489,693016621125,0
ALG-CIC-489,693016621132,0
ALG-CIC-489,693016621149,0
ALG-CIC-660,693016621361,0
ALG-CIC-660,693016621378,0
ALG-CIC-660,693016621385,0
ALG-CIC-660,693016621392,0
ALG-CIC-660,693016621408,0
ALG-CIC-660,693016621415,0
ALG-CIC-660,693016621422,0
ALG-CIC-660,693016621439,0
ALG-CIC-660,693016621446,0
ALG-CIC-743,693016621262,0
ALG-CIC-743,693016621279,0
ALG-CIC-743,693016621286,0
ALG-CIC-743,693016621293,0
ALG-CIC-743,693016621309,0
ALG-CIC-743,693016621316,0
ALG-CIC-743,693016621323,0
ALG-CIC-743,693016621330,0
ALG-CIC-743,693016621347,0
ALG-DAN-413,693016616855,0
ALG-DAN-413,693016616862,0
ALG-DAN-413,693016616879,0
ALG-DAN-413,693016616886,0
ALG-DAN-413,693016616893,0
ALG-DAN-413,693016616909,0
ALG-DAN-413,693016616916,0
ALG-DAN-413,693016616923,0
ALG-DAN-413,693016616930,0
ALG-DAN-435,693016616954,0
ALG-DAN-435,693016616961,0
ALG-DAN-435,693016616978,0
ALG-DAN-435,693016616985,0
ALG-DAN-435,693016616992,0
ALG-DAN-435,693016617005,0
ALG-DAN-435,693016617012,0
ALG-DAN-435,693016617029,0
ALG-DAN-435,693016617036,0
ALG-DAN-528,693016617050,0
ALG-DAN-528,693016617067,0
ALG-DAN-528,693016617074,0
ALG-DAN-528,693016617081,0
ALG-DAN-528,693016617098,0
ALG-DAN-528,693016617104,0
ALG-DAN-528,693016617111,0
ALG-DAN-528,693016617128,0
ALG-DAN-528,693016617135,0
ALG-DAN-601,693016617159,0
ALG-DAN-601,693016617166,0
ALG-DAN-601,693016617173,0
ALG-DAN-601,693016617180,0
ALG-DAN-601,693016617197,0
ALG-DAN-601,693016617203,0
ALG-DAN-601,693016617210,0
ALG-DAN-601,693016617227,0
ALG-DAN-601,693016617234,0
ALG-DAN-656,693016617258,0
ALG-DAN-656,693016617265,0
ALG-DAN-656,693016617272,0
ALG-DAN-656,693016617289,0
ALG-DAN-656,693016617296,0
ALG-DAN-656,693016617302,0
ALG-DAN-656,693016617319,0
ALG-DAN-656,693016617326,0
ALG-DAN-656,693016617333,0
ALG-DAY-447,693016587179,0
ALG-DAY-447,693016587186,19
ALG-DAY-447,693016587193,56
ALG-DAY-447,693016587209,109
ALG-DAY-447,693016587216,168
ALG-DAY-447,693016587223,178
ALG-DAY-447,693016587230,138
ALG-DAY-447,693016587247,83
ALG-DAY-447,693016587254,48
ALG-DAY-447,693016587261,0
ALG-DAY-553,693016571505,0
ALG-DAY-553,693016571512,12
ALG-DAY-553,693016571529,53
ALG-DAY-553,693016571536,95
ALG-DAY-553,693016571543,174
ALG-DAY-553,693016571550,157
ALG-DAY-553,693016571567,100
ALG-DAY-553,693016571574,64
ALG-DAY-553,693016571581,32
ALG-DAY-553,693016571598,0
ALG-DAY-601,693016267248,47
ALG-DAY-601,693016267255,124
ALG-DAY-601,693016267262,226
ALG-DAY-601,693016267279,321
ALG-DAY-601,693016267286,344
ALG-DAY-601,693016267293,226
ALG-DAY-601,693016267309,151
ALG-DAY-601,693016267316,52
ALG-DAY-640,693016610747,35
ALG-DAY-640,693016610754,91
ALG-DAY-640,693016610761,158
ALG-DAY-640,693016610778,164
ALG-DAY-640,693016610785,129
ALG-DAY-640,693016610792,80
ALG-DAY-640,693016610808,34
ALG-DAY-640,693016610815,0
ALG-DAY-640,693016610822,0
ALG-DAY-735,693016610648,30
ALG-DAY-735,693016610655,51
ALG-DAY-735,693016610662,100
ALG-DAY-735,693016610679,97
ALG-DAY-735,693016610686,72
ALG-DAY-735,693016610693,45
ALG-DAY-735,693016610709,22
ALG-DAY-735,693016610716,0
ALG-DAY-735,693016610723,0
ALG-DEB-140,693016586974,5
ALG-DEB-140,693016586981,28
ALG-DEB-140,693016586998,50
ALG-DEB-140,693016587001,142
ALG-DEB-140,693016587018,217
ALG-DEB-140,693016587025,247
ALG-DEB-140,693016587032,159
ALG-DEB-140,693016587049,62
ALG-DEB-140,693016587056,65
ALG-DEB-140,693016587063,2
ALG-DEB-141,693016586875,3
ALG-DEB-141,693016586882,16
ALG-DEB-141,693016586899,13
ALG-DEB-141,693016586905,50
ALG-DEB-141,693016586912,96
ALG-DEB-141,693016586929,119
ALG-DEB-141,693016586936,87
ALG-DEB-141,693016586943,45
ALG-DEB-141,693016586950,37
ALG-DEB-141,693016586967,0
ALG-DEB-148,693016610143,0
ALG-DEB-148,693016610150,0
ALG-DEB-148,693016610167,0
ALG-DEB-148,693016610174,0
ALG-DEB-148,693016610181,0
ALG-DEB-148,693016610198,0
ALG-DEB-148,693016610204,0
ALG-DEB-148,693016610211,0
ALG-DEB-148,693016610228,7
ALG-DEB-413,693016610242,0
ALG-DEB-413,693016610259,0
ALG-DEB-413,693016610266,0
ALG-DEB-413,693016610273,35
ALG-DEB-413,693016610280,41
ALG-DEB-413,693016610297,12
ALG-DEB-413,693016610303,13
ALG-DEB-413,693016610310,0
ALG-DEB-413,693016610327,5
ALG-DEB-435,693016610549,0
ALG-DEB-435,693016610556,0
ALG-DEB-435,693016610563,0
ALG-DEB-435,693016610570,0
ALG-DEB-435,693016610587,0
ALG-DEB-435,693016610594,0
ALG-DEB-435,693016610600,0
ALG-DEB-435,693016610617,4
ALG-DEB-435,693016610624,0
ALG-DEB-447,693016587070,5
ALG-DEB-447,693016587087,10
ALG-DEB-447,693016587094,21
ALG-DEB-447,693016587100,9
ALG-DEB-447,693016587117,48
ALG-DEB-447,693016587124,65
ALG-DEB-447,693016587131,46
ALG-DEB-447,693016587148,22
ALG-DEB-447,693016587155,14
ALG-DEB-447,693016587162,0
ALG-DEB-480,693016506057,2
ALG-DEB-480,693016506064,11
ALG-DEB-480,693016506071,3
ALG-DEB-480,693016506088,0
ALG-DEB-480,693016506095,0
ALG-DEB-480,693016506101,5
ALG-DEB-480,693016506118,0
ALG-DEB-480,693016506125,0
ALG-DEB-480,693016506132,0
ALG-DEB-480,693016506149,0
ALG-DEB-484,693016534784,7
ALG-DEB-484,693016534791,23
ALG-DEB-484,693016534807,90
ALG-DEB-484,693016534814,96
ALG-DEB-484,693016534821,147
ALG-DEB-484,693016534838,217
ALG-DEB-484,693016534845,156
ALG-DEB-484,693016534852,72
ALG-DEB-484,693016534869,71
ALG-DEB-484,693016534876,29
ALG-DEB-531,693016272440,33
ALG-DEB-531,693016272457,195
ALG-DEB-531,693016272464,328
ALG-DEB-531,693016272471,569
ALG-DEB-531,693016272488,508
ALG-DEB-531,693016272495,342
ALG-DEB-531,693016272501,264
ALG-DEB-531,693016272518,57
ALG-DEB-531,693016313402,25
ALG-DEB-531,693016313419,17
ALG-DEB-600,693016213887,0
ALG-DEB-600,693016213894,6
ALG-DEB-600,693016213900,0
ALG-DEB-600,693016213917,69
ALG-DEB-600,693016213924,88
ALG-DEB-600,693016213931,84
ALG-DEB-600,693016213948,54
ALG-DEB-600,693016213955,29
ALG-DEB-600,693016277353,11
ALG-DEB-600,693016313426,22
ALG-DEB-601,693016213962,58
ALG-DEB-601,693016213979,154
ALG-DEB-601,693016213986,364
ALG-DEB-601,693016213993,502
ALG-DEB-601,693016214006,580
ALG-DEB-601,693016214013,251
ALG-DEB-601,693016214020,171
ALG-DEB-601,693016214037,63
ALG-DEB-601,693016277360,21
ALG-DEB-601,693016313433,46
ALG-DEB-654,693016570904,0
ALG-DEB-654,693016570911,0
ALG-DEB-654,693016570928,0
ALG-DEB-654,693016570935,0
ALG-DEB-654,693016570942,0
ALG-DEB-654,693016570959,0
ALG-DEB-654,693016570966,0
ALG-DEB-654,693016570973,0
ALG-DEB-654,693016570980,0
ALG-DEB-654,693016570997,0
ALG-DEB-656,693016610440,0
ALG-DEB-656,693016610457,12
ALG-DEB-656,693016610464,27
ALG-DEB-656,693016610471,69
ALG-DEB-656,693016610488,73
ALG-DEB-656,693016610495,36
ALG-DEB-656,693016610501,14
ALG-DEB-656,693016610518,2
ALG-DEB-656,693016610525,8
ALG-DEB-777,693016570706,15
ALG-DEB-777,693016570713,76
ALG-DEB-777,693016570720,185
ALG-DEB-777,693016570737,288
ALG-DEB-777,693016570744,420
ALG-DEB-777,693016570751,373
ALG-DEB-777,693016570768,294
ALG-DEB-777,693016570775,267
ALG-DEB-777,693016570782,141
ALG-DEB-777,693016570799,14
ALG-DEB-810,693016303434,2
ALG-DEB-810,693016303441,0
ALG-DEB-810,693016303458,0
ALG-DEB-810,693016303465,0
ALG-DEB-810,693016303472,0
ALG-DEB-810,693016303489,0
ALG-DEB-810,693016303496,0
ALG-DEB-810,693016303502,0
ALG-DEB-824,693016610341,0
ALG-DEB-824,693016610358,0
ALG-DEB-824,693016610365,0
ALG-DEB-824,693016610372,0
